Country,year,file type,language,age,all age,sex,Proportion of people with zero risk factors (%),Proportion of people with 1-2 risk factors (%),Proportion of people with 3+ risk factors (%),Check sum (country report),Proportion of people with high CVD risk (>30%),Proportion of people with at least 1 risk factor,Proportion of people with two or more risk factors,Proportion of people with 1 risk factor,Proportion of people with 2 risk factors,Proportion of people with 3 risk factors,link,data entry,notes
Micronesia,2002,fact sheet,English,25-44,0,female,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_Micronesia_FactSheet.pdf?ua=1,Wendy Wang,
Micronesia,2002,fact sheet,English,45-64,0,both,NA,NA,66.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_Micronesia_FactSheet.pdf?ua=1,Wendy Wang,
Micronesia,2002,fact sheet,English,45-64,0,male,NA,NA,70.6,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_Micronesia_FactSheet.pdf?ua=1,Wendy Wang,
Micronesia,2002,fact sheet,English,45-64,0,female,NA,NA,61.7,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_Micronesia_FactSheet.pdf?ua=1,Wendy Wang,
Micronesia,2006,country report,English,25-44,0,male,1.4,44.4,54.2,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_STEPS_Report_Micronesia.pdf?ua=1,Wendy Wang,
Micronesia,2006,country report,English,45-64,0,male,1.3,23.2,75.5,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_STEPS_Report_Micronesia.pdf?ua=1,Wendy Wang,
Micronesia,2006,country report,English,25-64,1,male,1.3,36.3,62.4,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_STEPS_Report_Micronesia.pdf?ua=1,Wendy Wang,
Micronesia,2006,country report,English,25-44,0,female,0.7,40.3,59,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_STEPS_Report_Micronesia.pdf?ua=1,Wendy Wang,
Micronesia,2006,country report,English,45-64,0,female,0.4,31.7,67.8,99.9,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_STEPS_Report_Micronesia.pdf?ua=1,Wendy Wang,
Micronesia,2006,country report,English,25-64,1,female,0.6,36.9,62.4,99.9,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_STEPS_Report_Micronesia.pdf?ua=1,Wendy Wang,
Micronesia,2006,country report,English,25-44,0,both,1,42.3,56.6,99.9,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_STEPS_Report_Micronesia.pdf?ua=1,Wendy Wang,
Micronesia,2006,country report,English,45-64,0,both,0.9,27.6,71.5,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_STEPS_Report_Micronesia.pdf?ua=1,Wendy Wang,
Micronesia,2006,country report,English,25-64,1,both,1,36.6,62.4,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_STEPS_Report_Micronesia.pdf?ua=1,Wendy Wang,
Micronesia,2002,country report,English,25-44,0,male,1.6,52.2,46.3,100.1,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS_Report_Micronesia.pdf?ua=1,Wendy Wang,
Micronesia,2002,country report,English,45-64,0,male,1.1,28.4,70.6,100.1,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS_Report_Micronesia.pdf?ua=1,Wendy Wang,
Micronesia,2002,country report,English,25-64,1,male,1.4,45.3,53.3,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS_Report_Micronesia.pdf?ua=1,Wendy Wang,
Micronesia,2002,country report,English,25-44,0,female,0.2,39.8,60,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS_Report_Micronesia.pdf?ua=1,Wendy Wang,
Micronesia,2002,country report,English,45-64,0,female,1.2,37.1,61.7,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS_Report_Micronesia.pdf?ua=1,Wendy Wang,
Micronesia,2002,country report,English,25-64,1,female,0.5,38.9,60.5,99.9,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS_Report_Micronesia.pdf?ua=1,Wendy Wang,
Micronesia,2002,country report,English,25-44,0,both,1,46.4,52.6,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS_Report_Micronesia.pdf?ua=1,Wendy Wang,
Micronesia,2002,country report,English,45-64,0,both,1.1,32.7,66.2,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS_Report_Micronesia.pdf?ua=1,Wendy Wang,
Micronesia,2002,country report,English,25-64,1,both,1,42.3,56.7,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS_Report_Micronesia.pdf?ua=1,Wendy Wang,
Mongolia,2005,fact sheet,English,15-64,1,both,9.4,69.9,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Mongolia_2005_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Mongolia,2005,fact sheet,English,15-64,1,male,6.8,66.5,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Mongolia_2005_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Mongolia,2005,fact sheet,English,15-64,1,female,12.2,73.4,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Mongolia_2005_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Mongolia,2005,fact sheet,English,15-44,0,both,NA,NA,14.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Mongolia_2005_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Mongolia,2005,fact sheet,English,15-44,0,male,NA,NA,19.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Mongolia_2005_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Mongolia,2005,fact sheet,English,15-44,0,female,NA,NA,9.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Mongolia_2005_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Mongolia,2005,fact sheet,English,45-64,0,both,NA,NA,45.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Mongolia_2005_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Mongolia,2005,fact sheet,English,45-64,0,male,NA,NA,54.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Mongolia_2005_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Mongolia,2005,fact sheet,English,45-64,0,female,NA,NA,35.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Mongolia_2005_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Mongolia,2009,country report,English,15-64,1,both,3,NA,26.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2009_STEPS_Report_Mongolia.pdf?ua=1,Wendy Wang,
Mongolia,2009,country report,English,15-64,1,male,1.9,NA,33.1,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2009_STEPS_Report_Mongolia.pdf?ua=1,Wendy Wang,
Mongolia,2009,country report,English,15-64,1,female,4,NA,19.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2009_STEPS_Report_Mongolia.pdf?ua=1,Wendy Wang,
Mongolia,2009,country report,English,15-44,0,both,NA,NA,19.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2009_STEPS_Report_Mongolia.pdf?ua=1,Wendy Wang,
Mongolia,2009,country report,English,15-44,0,male,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2009_STEPS_Report_Mongolia.pdf?ua=1,Wendy Wang,
Mongolia,2009,country report,English,15-44,0,female,NA,NA,12.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2009_STEPS_Report_Mongolia.pdf?ua=1,Wendy Wang,
Mongolia,2009,country report,English,45-64,0,both,NA,NA,53.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2009_STEPS_Report_Mongolia.pdf?ua=1,Wendy Wang,
Mongolia,2009,country report,English,45-64,0,male,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2009_STEPS_Report_Mongolia.pdf?ua=1,Wendy Wang,
Mongolia,2009,country report,English,45-64,0,female,NA,NA,12.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2009_STEPS_Report_Mongolia.pdf?ua=1,Wendy Wang,
Mongolia,2013,country report,English,15-64,1,both,1,NA,36.9,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Mongolia_2013_STEPS_Report.pdf?ua=1,Wendy Wang,
Mongolia,2013,country report,English,15-64,1,male,0.7,NA,43.9,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Mongolia_2013_STEPS_Report.pdf?ua=1,Wendy Wang,
Mongolia,2013,country report,English,15-64,1,female,1.3,NA,29.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Mongolia_2013_STEPS_Report.pdf?ua=1,Wendy Wang,
Mongolia,2013,country report,English,15-44,0,both,NA,NA,28.3,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Mongolia_2013_STEPS_Report.pdf?ua=1,Wendy Wang,
Mongolia,2013,country report,English,15-44,0,male,NA,NA,35.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Mongolia_2013_STEPS_Report.pdf?ua=1,Wendy Wang,
Mongolia,2013,country report,English,15-44,0,female,NA,NA,21.6,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Mongolia_2013_STEPS_Report.pdf?ua=1,Wendy Wang,
Mongolia,2013,country report,English,45-64,0,both,NA,NA,53.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Mongolia_2013_STEPS_Report.pdf?ua=1,Wendy Wang,
Mongolia,2013,country report,English,45-64,0,male,NA,NA,59.7,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Mongolia_2013_STEPS_Report.pdf?ua=1,Wendy Wang,
Mongolia,2013,country report,English,45-64,0,female,NA,NA,46.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Mongolia_2013_STEPS_Report.pdf?ua=1,Wendy Wang,
Nauru,2004,fact sheet,English,25-64,1,both,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2004_Nauru_FactSheet.pdf?ua=1,Wendy Wang,
Nauru,2004,fact sheet,English,25-64,1,male,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2004_Nauru_FactSheet.pdf?ua=1,Wendy Wang,
Nauru,2004,fact sheet,English,25-64,1,female,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2004_Nauru_FactSheet.pdf?ua=1,Wendy Wang,
Nauru,2004,fact sheet,English,25-44,0,both,NA,NA,77.7,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2004_Nauru_FactSheet.pdf?ua=1,Wendy Wang,
Nauru,2004,fact sheet,English,25-44,0,male,NA,NA,77.6,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2004_Nauru_FactSheet.pdf?ua=1,Wendy Wang,
Nauru,2004,fact sheet,English,25-44,0,female,NA,NA,77.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2004_Nauru_FactSheet.pdf?ua=1,Wendy Wang,
Nauru,2004,fact sheet,English,45-64,0,both,NA,NA,85.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2004_Nauru_FactSheet.pdf?ua=1,Wendy Wang,
Nauru,2004,fact sheet,English,45-64,0,male,NA,NA,84.6,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2004_Nauru_FactSheet.pdf?ua=1,Wendy Wang,
Nauru,2004,fact sheet,English,45-64,0,female,NA,NA,85.7,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2004_Nauru_FactSheet.pdf?ua=1,Wendy Wang,
Nauru,2004,country report,English,25-44,0,male,0.2,22.3,77.6,100.1,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Printed_STEPS_Report_Nauru.pdf?ua=1,Wendy Wang,
Nauru,2004,country report,English,45-64,0,male,0,15.4,84.6,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Printed_STEPS_Report_Nauru.pdf?ua=1,Wendy Wang,
Nauru,2004,country report,English,25-64,1,male,0.1,20.9,79,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Printed_STEPS_Report_Nauru.pdf?ua=1,Wendy Wang,
Nauru,2004,country report,English,25-44,0,female,0,22.2,77.8,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Printed_STEPS_Report_Nauru.pdf?ua=1,Wendy Wang,
Nauru,2004,country report,English,45-64,0,female,0,14.3,85.7,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Printed_STEPS_Report_Nauru.pdf?ua=1,Wendy Wang,
Nauru,2004,country report,English,25-64,1,female,0,20.5,79.5,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Printed_STEPS_Report_Nauru.pdf?ua=1,Wendy Wang,
Nauru,2004,country report,English,25-44,0,both,0.1,22.3,77.7,100.1,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Printed_STEPS_Report_Nauru.pdf?ua=1,Wendy Wang,
Nauru,2004,country report,English,45-64,0,both,0,14.8,85.2,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Printed_STEPS_Report_Nauru.pdf?ua=1,Wendy Wang,
Nauru,2004,country report,English,25-64,1,both,0.1,20.7,79.3,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Printed_STEPS_Report_Nauru.pdf?ua=1,Wendy Wang,
Niue,2011,fact sheet,English,15-99,1,both,0.2,NA,43.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2011_Niue_FactSheet.pdf?ua=1,Wendy Wang,
Niue,2011,fact sheet,English,15-99,1,male,0.2,NA,46.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2011_Niue_FactSheet.pdf?ua=1,Wendy Wang,
Niue,2011,fact sheet,English,15-99,1,female,0.2,NA,41.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2011_Niue_FactSheet.pdf?ua=1,Wendy Wang,
Niue,2011,fact sheet,English,15-44,0,both,NA,NA,27.9,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2011_Niue_FactSheet.pdf?ua=1,Wendy Wang,
Niue,2011,fact sheet,English,15-44,0,male,NA,NA,32.6,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2011_Niue_FactSheet.pdf?ua=1,Wendy Wang,
Niue,2011,fact sheet,English,15-44,0,female,NA,NA,22.6,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2011_Niue_FactSheet.pdf?ua=1,Wendy Wang,
Niue,2011,fact sheet,English,45-99,0,both,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2011_Niue_FactSheet.pdf?ua=1,Wendy Wang,
Niue,2011,fact sheet,English,45-99,0,male,NA,NA,62.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2011_Niue_FactSheet.pdf?ua=1,Wendy Wang,
Niue,2011,fact sheet,English,45-99,0,female,NA,NA,58.1,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2011_Niue_FactSheet.pdf?ua=1,Wendy Wang,
Niue,2011,country report,English,15-44,0,male,0,67.4,32.6,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Niue_STEPS_Report_2011.pdf?ua=1,Wendy Wang,
Niue,2011,country report,English,45-99,0,male,0.5,37.2,62.2,99.9,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Niue_STEPS_Report_2011.pdf?ua=1,Wendy Wang,
Niue,2011,country report,English,15-99,1,male,0.2,53.5,46.2,99.9,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Niue_STEPS_Report_2011.pdf?ua=1,Wendy Wang,
Niue,2011,country report,English,15-44,0,female,0,77.4,22.6,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Niue_STEPS_Report_2011.pdf?ua=1,Wendy Wang,
Niue,2011,country report,English,45-99,0,female,0.4,41.5,58.1,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Niue_STEPS_Report_2011.pdf?ua=1,Wendy Wang,
Niue,2011,country report,English,15-99,1,female,0.2,58.4,41.4,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Niue_STEPS_Report_2011.pdf?ua=1,Wendy Wang,
Niue,2011,country report,English,15-44,0,both,0,72.1,27.9,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Niue_STEPS_Report_2011.pdf?ua=1,Wendy Wang,
Niue,2011,country report,English,45-99,0,both,0.5,39.5,60,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Niue_STEPS_Report_2011.pdf?ua=1,Wendy Wang,
Niue,2011,country report,English,15-99,1,both,0.2,56,43.8,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Niue_STEPS_Report_2011.pdf?ua=1,Wendy Wang,
Papua New Guinea,2008,fact sheet,English,25-64,1,both,0.4,NA,21.9,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/PapuaNewGuinea_2007-08_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Papua New Guinea,2008,fact sheet,English,25-64,1,male,0.3,NA,28.1,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/PapuaNewGuinea_2007-08_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Papua New Guinea,2008,fact sheet,English,25-64,1,female,0.4,NA,15.3,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/PapuaNewGuinea_2007-08_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Papua New Guinea,2008,fact sheet,English,25-44,0,both,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/PapuaNewGuinea_2007-08_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Papua New Guinea,2008,fact sheet,English,25-44,0,male,NA,NA,29.6,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/PapuaNewGuinea_2007-08_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Papua New Guinea,2008,fact sheet,English,25-44,0,female,NA,NA,14.3,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/PapuaNewGuinea_2007-08_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Papua New Guinea,2008,fact sheet,English,45-64,0,both,NA,NA,21.7,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/PapuaNewGuinea_2007-08_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Papua New Guinea,2008,fact sheet,English,45-64,0,male,NA,NA,24.6,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/PapuaNewGuinea_2007-08_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Papua New Guinea,2008,fact sheet,English,45-64,0,female,NA,NA,18.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/PapuaNewGuinea_2007-08_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Papua New Guinea,2008,country report,English,25-44,0,male,0.1,70.3,29.6,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/PNG_2007-08_STEPS_Report.pdf?ua=1,Wendy Wang,
Papua New Guinea,2008,country report,English,45-64,0,male,0.9,74.4,24.6,99.9,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/PNG_2007-08_STEPS_Report.pdf?ua=1,Wendy Wang,
Papua New Guinea,2008,country report,English,25-64,1,male,0.3,71.5,28.1,99.9,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/PNG_2007-08_STEPS_Report.pdf?ua=1,Wendy Wang,
Papua New Guinea,2008,country report,English,25-44,0,female,0.5,85.2,14.3,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/PNG_2007-08_STEPS_Report.pdf?ua=1,Wendy Wang,
Papua New Guinea,2008,country report,English,45-64,0,female,0,81.8,18.2,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/PNG_2007-08_STEPS_Report.pdf?ua=1,Wendy Wang,
Papua New Guinea,2008,country report,English,25-64,1,female,0.4,84.3,15.3,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/PNG_2007-08_STEPS_Report.pdf?ua=1,Wendy Wang,
Papua New Guinea,2008,country report,English,25-44,0,both,0.3,77.7,22,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/PNG_2007-08_STEPS_Report.pdf?ua=1,Wendy Wang,
Papua New Guinea,2008,country report,English,45-64,0,both,0.5,77.8,21.7,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/PNG_2007-08_STEPS_Report.pdf?ua=1,Wendy Wang,
Papua New Guinea,2008,country report,English,25-64,1,both,0.4,77.7,21.9,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/PNG_2007-08_STEPS_Report.pdf?ua=1,Wendy Wang,
Samoa,2002,fact sheet,English,25-64,1,both,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_Samoa_FactSheet.pdf?ua=1,Wendy Wang,
Samoa,2002,fact sheet,English,25-64,1,male,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_Samoa_FactSheet.pdf?ua=1,Wendy Wang,
Samoa,2002,fact sheet,English,25-64,1,female,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_Samoa_FactSheet.pdf?ua=1,Wendy Wang,
Samoa,2002,fact sheet,English,25-44,0,both,NA,NA,38.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_Samoa_FactSheet.pdf?ua=1,Wendy Wang,
Samoa,2002,fact sheet,English,25-44,0,male,NA,NA,38.7,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_Samoa_FactSheet.pdf?ua=1,Wendy Wang,
Samoa,2002,fact sheet,English,25-44,0,female,NA,NA,38.3,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_Samoa_FactSheet.pdf?ua=1,Wendy Wang,
Samoa,2002,fact sheet,English,45-64,0,both,NA,NA,48.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_Samoa_FactSheet.pdf?ua=1,Wendy Wang,
Samoa,2002,fact sheet,English,45-64,0,male,NA,NA,47.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_Samoa_FactSheet.pdf?ua=1,Wendy Wang,
Samoa,2002,fact sheet,English,45-64,0,female,NA,NA,49.6,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_Samoa_FactSheet.pdf?ua=1,Wendy Wang,
Solomon Islands,2006,country report,English,25-44,0,male,1,54.8,44.2,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_Solomon_Islands_STEPS_Report.pdf?ua=1,Wendy Wang,
Solomon Islands,2006,country report,English,45-64,0,male,1.5,41.6,56.9,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_Solomon_Islands_STEPS_Report.pdf?ua=1,Wendy Wang,
Solomon Islands,2006,country report,English,25-64,1,male,1.1,51.1,47.8,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_Solomon_Islands_STEPS_Report.pdf?ua=1,Wendy Wang,
Solomon Islands,2006,country report,English,25-44,0,female,0.1,59.1,40.7,99.9,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_Solomon_Islands_STEPS_Report.pdf?ua=1,Wendy Wang,
Solomon Islands,2006,country report,English,45-64,0,female,0.5,46.4,53.1,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_Solomon_Islands_STEPS_Report.pdf?ua=1,Wendy Wang,
Solomon Islands,2006,country report,English,25-64,1,female,0.2,55.6,44.2,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_Solomon_Islands_STEPS_Report.pdf?ua=1,Wendy Wang,
Solomon Islands,2006,country report,English,25-44,0,both,0.6,56.9,42.5,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_Solomon_Islands_STEPS_Report.pdf?ua=1,Wendy Wang,
Solomon Islands,2006,country report,English,45-64,0,both,1,44,55,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_Solomon_Islands_STEPS_Report.pdf?ua=1,Wendy Wang,
Solomon Islands,2006,country report,English,25-64,1,both,0.7,53.3,46,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_Solomon_Islands_STEPS_Report.pdf?ua=1,Wendy Wang,
Solomon Islands,2006,fact sheet,English,25-64,1,both,0.4,NA,45.9,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_SolomonIslands_FactSheet.pdf?ua=1,Wendy Wang,
Solomon Islands,2006,fact sheet,English,25-64,1,male,0.6,NA,47.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_SolomonIslands_FactSheet.pdf?ua=1,Wendy Wang,
Solomon Islands,2006,fact sheet,English,25-64,1,female,0.3,NA,44.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_SolomonIslands_FactSheet.pdf?ua=1,Wendy Wang,
Solomon Islands,2006,fact sheet,English,25-44,0,both,NA,NA,42.6,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_SolomonIslands_FactSheet.pdf?ua=1,Wendy Wang,
